date,_NAME_,SELL,PORT2,PORT3,PORT4,BUY,asyret
11APR2011,mret,-0.608688192,-0.05410474,-0.227244606,-0.793861233,-0.970442163,-0.361753971
12APR2011,mret,-0.895142036,-0.591228006,-0.716660368,-1.06121,-1.30951978,-0.414377744
13APR2011,mret,0.2013212303,-0.202633072,0.0439757203,-0.306289531,0.4286928734,0.227371643
14APR2011,mret,0.1095580823,0.2099510829,0.1546536181,-0.407870858,-0.210624778,-0.32018286
15APR2011,mret,0.8377089445,0.5050990412,0.5798005423,0.282133232,0.6241517702,-0.213557174
18APR2011,mret,-1.106932265,-1.089986482,-1.079578107,-1.286768667,-1.610569709,-0.503637443
19APR2011,mret,0.4231461877,0.3612944292,0.427644673,1.1631486492,0.6266351291,0.2034889414
20APR2011,mret,1.4230025944,1.3306905387,1.0972516692,0.9184196188,1.5861781635,0.1631755691
21APR2011,mret,0.7218513646,0.3047333567,0.4582953392,0.558510585,0.7800512312,0.0581998666
25APR2011,mret,-0.242274515,-0.093011556,-0.200296245,-0.484555802,-0.586046183,-0.343771668
26APR2011,mret,0.9063571686,0.886954036,0.8735286613,1.114636826,0.8083769963,-0.097980172
27APR2011,mret,0.7107540347,0.7198672985,0.7162003234,0.6150815192,-0.2449184,-0.955672435
28APR2011,mret,0.2802433548,0.5557794904,0.4014100297,0.4040544665,0.0114899001,-0.268753455
29APR2011,mret,0.2961861027,0.2113648064,0.4551628279,0.3704335641,0.4249640249,0.1287779222
02MAY2011,mret,-0.318661717,-0.227571926,0.0299642818,-0.411125589,-0.92154928,-0.602887563
03MAY2011,mret,-0.679846251,-0.198215009,-0.233128265,-0.712428189,-1.058691972,-0.37884572
04MAY2011,mret,-0.642716964,-0.818591751,-0.710398479,-1.176834123,-0.99905671,-0.356339746
05MAY2011,mret,-1.104684625,-1.065535982,-0.896389798,-0.837813715,-0.725184217,0.379500408
06MAY2011,mret,0.37131773,0.4193560019,0.4459665767,0.5999947391,0.5008697257,0.1295519958
09MAY2011,mret,0.5683179417,0.6488632723,0.3756719015,0.7798293586,0.5052506145,-0.063067327
10MAY2011,mret,0.8468799279,0.6139132826,0.8416447229,0.8160267512,1.0218096484,0.1749297205
11MAY2011,mret,-1.299163139,-0.782518265,-0.852707621,-1.718044003,-2.011509529,-0.71234639
12MAY2011,mret,0.4719276436,0.6531578619,0.63098986,0.1050023811,-0.08812642,-0.560054064
13MAY2011,mret,-0.448180884,-0.593583815,-0.811160387,-1.105584131,-1.157972055,-0.709791171
16MAY2011,mret,-0.854736205,-0.294514729,-0.333960184,-0.497547567,-0.830953322,0.0237828833
17MAY2011,mret,-0.252955394,-0.271664862,-0.13707844,0.1900405978,-0.45055104,-0.197595646
18MAY2011,mret,0.9396937919,0.7644992132,0.9150905962,1.4268484558,1.250018723,0.3103249311
19MAY2011,mret,0.2408185168,0.325096997,0.350861644,-0.106274706,0.0221782105,-0.218640306
20MAY2011,mret,-0.474810126,-0.565753648,-0.92633622,-0.975491029,-0.513136805,-0.038326679
23MAY2011,mret,-1.123966692,-0.963472918,-1.244126596,-1.467671575,-1.633989286,-0.510022594
24MAY2011,mret,0.1035674525,0.0235123904,-0.268472293,0.1469339028,0.2398452103,0.1362777578
25MAY2011,mret,0.2471540213,0.276522308,0.277978786,0.7922458005,0.8666262998,0.6194722785
26MAY2011,mret,0.6301499901,0.1905233265,0.453149482,0.5342330495,0.7107921323,0.0806421422
27MAY2011,mret,0.5280044683,0.3059212712,0.5465668043,0.6662799007,0.8887601934,0.3607557251
31MAY2011,mret,0.7765011338,0.9333232337,1.0882429475,0.8011597492,0.7682393394,-0.008261794
01JUN2011,mret,-1.835088858,-2.067846411,-2.215348707,-2.997950833,-2.830235343,-0.995146485
02JUN2011,mret,-0.442285628,-0.376581729,-0.217317359,0.1487294816,0.476691296,0.9189769239
03JUN2011,mret,-0.790626199,-0.829657908,-1.028073222,-0.975131527,-1.52654359,-0.735917391
06JUN2011,mret,-1.04650098,-0.87551475,-1.081600128,-1.76762545,-1.994802367,-0.948301387
07JUN2011,mret,-0.179704914,-0.087941743,-0.061999779,-0.048829542,0.3499014894,0.5296064035
08JUN2011,mret,-0.032041116,-0.188750118,-0.268597705,-0.924220205,-1.386457351,-1.354416235
09JUN2011,mret,0.844613296,0.693433564,0.7486184647,1.3320455236,1.1739915832,0.3293782872
10JUN2011,mret,-1.489621062,-1.470842914,-1.192962239,-1.209407934,-1.221929637,0.2676914252
13JUN2011,mret,-0.120481951,0.1667202134,0.1061507636,0.1590785296,-0.513599061,-0.39311711
14JUN2011,mret,1.1779883509,1.3487747209,1.2538055947,1.4784348455,1.7995332385,0.6215448876
15JUN2011,mret,-1.502312759,-1.549628039,-1.720768844,-1.946941117,-2.049506726,-0.547193967
16JUN2011,mret,0.4940745652,0.4186014603,0.3392058915,-0.122087654,-0.373399891,-0.867474457
17JUN2011,mret,0.2341456026,0.2793717014,0.5453724717,0.5335480784,0.1127886462,-0.121356956
20JUN2011,mret,0.8540008659,0.6401300129,0.6086011084,0.2585167094,0.4813500105,-0.372650855
21JUN2011,mret,1.0492469857,1.0790023181,1.19489025,1.8764908391,2.3198637122,1.2706167265
22JUN2011,mret,-0.738769846,-0.547577974,-0.584447725,-0.523496976,-0.659996459,0.0787733876
23JUN2011,mret,-0.756708706,-0.226037104,-0.5632032,-0.342111344,0.2016809386,0.9583896441
24JUN2011,mret,-1.081587749,-1.029128404,-1.019315481,-0.889106151,-1.530590884,-0.449003134
27JUN2011,mret,0.7138025411,0.6165019217,0.8411947374,0.737781168,0.7340004007,0.0201978596
28JUN2011,mret,1.3303406309,1.1422050009,1.145543573,1.5102249687,1.6864363844,0.3560957534
29JUN2011,mret,0.7066635891,0.6896797862,0.819672181,1.3426198193,1.5681420815,0.8614784924
30JUN2011,mret,1.0106702117,0.893203813,0.8629550982,0.9092131203,1.0852456381,0.0745754265
01JUL2011,mret,1.3739477053,1.1494067231,1.4669352274,1.6365444165,1.6217298262,0.2477821209
05JUL2011,mret,-0.179837438,-0.245265749,-0.216268192,-0.230177807,-0.204751348,-0.02491391
06JUL2011,mret,-0.109981033,0.0892508928,0.148615142,0.1614496481,0.2370743642,0.3470553973
07JUL2011,mret,0.886498127,0.743741861,0.9690168854,1.287454552,1.4373754259,0.550877299
08JUL2011,mret,-0.668629478,-0.563034315,-0.771015718,-1.012162119,-0.671942816,-0.003313339
11JUL2011,mret,-1.997750915,-1.365762272,-1.921838428,-2.121303844,-2.591510972,-0.593760057
12JUL2011,mret,-0.199087558,-0.057891018,-0.564487221,-0.384733902,-0.604020731,-0.404933172
13JUL2011,mret,0.4714558011,0.3906772518,0.3553118197,0.4236809378,0.7745492412,0.3030934402
14JUL2011,mret,-0.586975599,-0.600064975,-0.430583658,-0.937493979,-1.278147668,-0.691172069
15JUL2011,mret,0.1597682867,0.3268624104,0.2292498089,0.8576610209,0.8788713476,0.719103061
18JUL2011,mret,-1.124497992,-0.776239693,-0.936302995,-1.0315198,-1.250460308,-0.125962315
19JUL2011,mret,1.0705549008,1.108099462,1.7246299145,1.6665978171,1.9836881255,0.9131332247
20JUL2011,mret,0.2943745832,-0.148052386,0.149083259,0.0159076522,-0.027646192,-0.322020775
21JUL2011,mret,1.8496120503,1.0630470433,1.7507435353,1.3130150456,1.4345122561,-0.415099794
22JUL2011,mret,0.0682700017,-0.160952452,-0.144763474,-0.386226769,0.0387584788,-0.029511523
25JUL2011,mret,-0.564336216,-0.856610436,-0.732877199,-0.729356113,-0.670857735,-0.106521518
26JUL2011,mret,-0.491399777,-0.580028198,-0.576499476,-0.644829901,-0.483888901,0.0075108764
27JUL2011,mret,-2.357226687,-1.303161822,-1.812063854,-2.443551183,-3.094529686,-0.737302999
28JUL2011,mret,-0.36295863,-0.749162261,-0.305772685,-0.170764603,-0.705224952,-0.342266322
29JUL2011,mret,-0.89853053,-0.644112089,-0.705781524,-0.354570785,-0.544107292,0.3544232378
01AUG2011,mret,-1.093763976,-0.196332515,-0.29208216,-0.499400356,-0.557563605,0.5362003706
02AUG2011,mret,-3.134548474,-2.03252072,-2.564188055,-2.848460006,-3.833646281,-0.699097807
03AUG2011,mret,0.4721643487,0.2313125297,0.547121843,0.3532915139,1.0233184608,0.5511541122
04AUG2011,mret,-5.277285094,-4.28951162,-4.731809667,-5.481434091,-6.741353691,-1.464068597
05AUG2011,mret,-0.128484227,0.5358585509,0.1137180032,-0.959413666,-1.192410848,-1.063926621
08AUG2011,mret,-6.71714446,-5.998608386,-6.718674577,-8.21335212,-8.913488228,-2.196343768
09AUG2011,mret,5.7580730393,3.9768618163,4.7504310547,5.9906336081,6.1361721619,0.3780991226
10AUG2011,mret,-4.174750789,-3.836319546,-4.127302469,-5.111709425,-4.381985812,-0.207235023
11AUG2011,mret,4.7139799793,4.4976153304,4.4395229413,5.2278142071,5.3452150809,0.6312351016
12AUG2011,mret,1.0301042104,0.5623007728,0.8398713636,0.0402987263,0.7193762338,-0.310727977
15AUG2011,mret,2.3111065421,2.4640932942,2.17347643,2.5277268375,2.9131829004,0.6020763583
16AUG2011,mret,-1.000263912,-0.759049307,-1.175593272,-1.245486918,-1.633573432,-0.63330952
17AUG2011,mret,0.1821754329,0.1810700007,0.3960408341,0.0886115958,-0.321789381,-0.503964813
18AUG2011,mret,-4.4513409,-3.834285415,-4.194823297,-5.025268959,-6.338975889,-1.887634989
19AUG2011,mret,-1.119365599,-1.754425905,-0.972628838,-1.76181103,-2.316135444,-1.196769845
22AUG2011,mret,0.1144473692,0.3297858665,-0.082305141,-0.701859794,-0.45734045,-0.571787819
23AUG2011,mret,3.1117512626,3.1218701712,3.0521763349,3.6443839041,4.693466481,1.5817152184
24AUG2011,mret,1.2995862339,1.2147654153,1.5213276842,1.900370566,2.0287865952,0.7292003613
25AUG2011,mret,-1.887369308,-1.769077787,-1.264225433,-1.252359208,-2.20354787,-0.316178562
26AUG2011,mret,1.8339783144,1.2146215233,1.3921267372,1.5009164217,2.5869366569,0.7529583425
29AUG2011,mret,3.1003926555,2.6644899457,2.9831521917,3.4456910987,4.1474863243,1.0470936688
30AUG2011,mret,0.5766020324,0.2330718489,0.2278299678,0.1199388114,0.4904435418,-0.086158491
31AUG2011,mret,0.3392320029,0.1910144392,0.6473408207,0.8995798732,0.5766313362,0.2373993333
01SEP2011,mret,-1.305860976,-1.161786597,-1.131917123,-1.513934303,-1.658657293,-0.352796318
02SEP2011,mret,-2.789317554,-2.467937539,-2.350835455,-2.876440384,-3.318846135,-0.529528581
06SEP2011,mret,-0.406886826,-0.823690537,-0.870399422,-1.139031552,-0.881288718,-0.474401892
07SEP2011,mret,3.1185120334,2.8382224539,2.6930297978,3.3188862285,4.0782789819,0.9597669484
08SEP2011,mret,-1.47889576,-0.994165261,-1.211709708,-1.465109697,-1.691809092,-0.212913332
09SEP2011,mret,-2.99452713,-2.543346275,-2.586318757,-2.89940807,-2.986434028,0.0080931018
12SEP2011,mret,0.3667107585,0.4189818403,0.5668939593,0.5271735582,0.4910622594,0.1243515009
13SEP2011,mret,1.3520153806,0.6588239434,0.8236914101,1.0984076481,1.4915068511,0.1394914705
14SEP2011,mret,1.5259530775,1.1229461312,1.3095581933,1.6016192882,1.5028733698,-0.023079708
15SEP2011,mret,1.4998276913,1.6006319506,1.8501441419,1.801623948,1.7194216261,0.2195939348
16SEP2011,mret,-0.034740869,0.4553059191,0.5503591077,0.2798554579,0.2241165839,0.2588574525
19SEP2011,mret,-0.995410604,-0.954186487,-1.178236527,-1.485295594,-1.57979238,-0.584381775
20SEP2011,mret,-0.359460872,-0.101463732,-0.095770407,-0.430244847,-1.361838867,-1.002377995
21SEP2011,mret,-3.045836064,-2.73178641,-2.869738615,-3.812948492,-4.365435281,-1.319599217
22SEP2011,mret,-3.348965506,-3.107264764,-3.113272738,-3.371013512,-5.055265097,-1.706299591
23SEP2011,mret,0.4362939125,0.4214878347,0.5575835686,0.7116328336,0.9128206332,0.4765267207
26SEP2011,mret,1.9277312298,2.1767748232,2.8262927783,2.8975438839,3.0416521181,1.1139208883
27SEP2011,mret,1.3731963719,1.4474244179,1.209455874,1.2400323149,1.4490119307,0.0758155588
28SEP2011,mret,-2.641827046,-2.050377361,-1.982925555,-2.746913909,-3.502773567,-0.860946522
29SEP2011,mret,1.0382528214,1.1930222859,1.3345648163,1.454105811,0.2428438695,-0.795408952
30SEP2011,mret,-2.128183799,-1.967377923,-2.266159039,-2.977376048,-3.358734814,-1.230551014
03OCT2011,mret,-4.230913373,-2.758253539,-2.878211488,-3.172774743,-3.741774911,0.4891384627
04OCT2011,mret,2.6638809541,2.1182772881,2.3062722506,2.8474820247,3.426074459,0.7621935049
05OCT2011,mret,2.3566763872,1.5237649512,1.4213353169,1.8962136122,2.6904880783,0.3338116912
06OCT2011,mret,2.5788074713,1.4833610198,1.6812695583,2.2154923387,2.8552489103,0.2764414391
07OCT2011,mret,-0.935111574,-0.643242725,-0.802492283,-0.901421085,-1.830482843,-0.895371269
10OCT2011,mret,3.7583533181,3.0335525562,3.1815557694,3.6211066864,3.8988646386,0.1405113205
11OCT2011,mret,0.1295693761,-0.149914168,-0.249121573,-0.031389018,0.6670203101,0.5374509339
12OCT2011,mret,1.2162338449,0.8581318973,1.0164629037,1.4393736761,1.3877421044,0.1715082596
13OCT2011,mret,-0.655312924,-0.30380915,-0.494668686,-0.679726803,-0.001224517,0.6540884079
14OCT2011,mret,1.6981384837,1.5183164511,1.3475965637,1.7990115628,2.1515543267,0.453415843
17OCT2011,mret,-2.22829978,-1.668986856,-1.601655208,-2.434652637,-2.880029901,-0.651730121
18OCT2011,mret,2.1003054916,1.9133196111,1.8115480064,2.8846991192,2.491451665,0.3911461734
19OCT2011,mret,-1.00770782,-1.046960869,-0.777484242,-1.141516924,-2.197903947,-1.190196128
20OCT2011,mret,0.4857710439,0.3922144722,0.5951193713,0.8797185691,0.7727346361,0.2869635922
21OCT2011,mret,1.7912397127,2.1193105654,1.950540642,2.0930163485,2.3882410093,0.5970012966
24OCT2011,mret,1.9772936535,0.9967951535,0.8390080896,1.2207324914,2.860168785,0.8828751315
25OCT2011,mret,-2.316123834,-1.75057828,-1.826178666,-2.151637382,-2.592965805,-0.276841971
26OCT2011,mret,1.6804295265,0.9520394613,1.2786106779,1.5620198157,1.6245326998,-0.055896827
27OCT2011,mret,3.80644996,2.4822069901,3.2536545634,4.1527843549,4.736979365,0.930529405
28OCT2011,mret,0.021629536,-0.027456199,0.0779832538,-0.175391539,0.3368559969,0.3152264609
31OCT2011,mret,-2.708866551,-2.335192028,-2.373027007,-2.856871634,-3.020125212,-0.311258662
01NOV2011,mret,-2.715842997,-2.789655321,-2.462811278,-3.261329066,-3.295652668,-0.57980967
02NOV2011,mret,1.8001915534,1.58018096,1.7196117404,2.2602419686,2.57163153,0.7714399766
03NOV2011,mret,2.1646837776,1.7656835155,1.6420784564,2.1180577547,2.0446152274,-0.12006855
04NOV2011,mret,-1.03948531,-0.535437846,-0.505245923,-0.492866742,-0.519228014,0.5202572959
07NOV2011,mret,0.4749465642,0.6674415159,0.604477243,0.3984271963,0.2527114238,-0.22223514
08NOV2011,mret,1.1768847584,1.0655244273,1.08878387,1.5121208428,1.1604878554,-0.016396903
09NOV2011,mret,-3.713539463,-3.385359638,-3.362140626,-4.252950685,-4.513162841,-0.799623378
10NOV2011,mret,1.2935396977,1.1392922288,0.9175819248,1.1547162214,0.959089455,-0.334450243
11NOV2011,mret,2.0675273229,1.8364556784,1.7750678095,2.0713324038,2.408192035,0.3406647121
14NOV2011,mret,-1.158657766,-0.921488144,-0.888745484,-1.076889072,-0.85532002,0.3033377457
15NOV2011,mret,0.5599522574,0.3092093664,0.1768057694,0.3831451962,0.5996645016,0.0397122442
16NOV2011,mret,-1.974863721,-1.440631898,-1.563852193,-1.635283119,-1.896584268,0.078279453
17NOV2011,mret,-1.357288173,-1.327975593,-1.20176076,-1.957424935,-2.444866013,-1.08757784
18NOV2011,mret,0.171717181,0.231669428,0.1247577309,0.073595365,-0.228610729,-0.40032791
21NOV2011,mret,-2.213480377,-1.737616981,-1.727779829,-2.080342449,-2.042697266,0.1707831104
22NOV2011,mret,-0.736731118,-0.690525306,-0.294741515,-0.679879954,-0.846861562,-0.110130444
23NOV2011,mret,-2.502464251,-2.030561475,-1.979992572,-2.61168797,-2.673244595,-0.170780344
25NOV2011,mret,-0.155907111,-0.129003177,-0.129722524,-0.212214737,-0.62537144,-0.469464329
28NOV2011,mret,3.0921268632,2.7473911829,2.5811979771,3.2749989136,3.9921480276,0.9000211644
29NOV2011,mret,0.3662747218,0.5690978083,0.3794522698,0.2746064755,0.3940352362,0.0277605144
30NOV2011,mret,4.6202238079,4.1030090567,4.1841914069,5.2264761178,5.639077935,1.0188541272
01DEC2011,mret,-0.213139527,-0.477196965,-0.282916044,-0.373514385,-0.43356012,-0.220420593
02DEC2011,mret,-0.427047501,-0.282007665,0.350282064,0.2033884896,0.0279979249,0.4550454255
05DEC2011,mret,0.8810009349,0.7386729652,1.1144095337,1.3214643085,1.4375475736,0.5565466388
06DEC2011,mret,0.5259252059,0.3322733958,0.1179509159,0.0171594415,-0.33530892,-0.861234126
07DEC2011,mret,0.2958563996,0.287746679,0.3392135565,0.1959412322,-0.477068316,-0.772924716
08DEC2011,mret,-2.402480697,-1.830529604,-2.231465574,-2.563447912,-2.930065248,-0.527584551
09DEC2011,mret,1.6918623745,1.5811586449,1.6423459331,1.9041395711,2.4830459879,0.7911836135
12DEC2011,mret,-1.572537236,-1.200502482,-1.500567984,-1.746302368,-2.082631109,-0.510093873
13DEC2011,mret,-0.709205905,-0.498441134,-0.824954924,-1.337835873,-2.177567592,-1.468361687
14DEC2011,mret,-0.938209611,-1.045631771,-1.084708035,-0.956998326,-1.923200103,-0.984990492
15DEC2011,mret,0.9305388274,0.7693309024,0.4261170005,0.2900990042,0.1504895903,-0.780049237
16DEC2011,mret,0.2427281056,0.4309436454,-0.033301627,0.9427295037,0.6604639379,0.4177358323
19DEC2011,mret,-1.201400568,-0.987687665,-1.249494584,-1.657714306,-2.04511535,-0.843714782
20DEC2011,mret,2.7049025753,2.7623183916,2.7281134569,3.6100140082,4.3551846893,1.650282114
21DEC2011,mret,0.9463723713,0.9669033643,0.3187229074,0.5542223182,0.3465028472,-0.599869524
22DEC2011,mret,0.7702955129,0.6436775803,0.9637036654,0.9074972368,0.9758548469,0.2055593339
23DEC2011,mret,0.8566571958,0.9686147499,0.8130934772,0.8604162554,0.75724738,-0.099409816
27DEC2011,mret,-0.0558059,0.1604593622,-0.106160592,-0.115163658,-0.124002348,-0.068196447
28DEC2011,mret,-1.566764798,-1.253036026,-1.119581202,-1.415721866,-2.059252076,-0.492487278
29DEC2011,mret,1.154740471,1.0767549273,1.1046214922,1.3215195484,1.0699358379,-0.084804633
30DEC2011,mret,-0.20390603,-0.477694333,-0.483490631,-0.412973191,-0.145404523,0.0585015072
03JAN2012,mret,1.8092353221,1.5105440285,1.0446185728,1.8429848217,1.7008878953,-0.108347427
04JAN2012,mret,-0.056482948,-0.067289264,-0.126916967,0.1204869829,0.0835649486,0.1400478967
05JAN2012,mret,0.7991532244,0.2330596778,0.1529932303,0.1216656953,0.1862828233,-0.612870401
06JAN2012,mret,-0.148549877,-0.367669923,-0.362210538,-0.283946503,-0.339855559,-0.191305681
09JAN2012,mret,0.4115303843,0.3984366226,0.226269067,0.4589499706,0.3519430396,-0.059587345
10JAN2012,mret,1.2866192058,0.7421345968,0.8792580526,1.147578432,1.2503166509,-0.036302555
11JAN2012,mret,0.5338891058,-0.063539114,-0.094609606,0.1513330782,0.1526071632,-0.381281943
12JAN2012,mret,0.0874223295,0.0345936513,0.1405047913,0.4808263029,0.5060312225,0.4186088929
13JAN2012,mret,-0.772283394,-0.360253422,-0.557009715,-0.512913579,-0.618070955,0.154212439
17JAN2012,mret,0.0105205772,0.2316612163,0.075533675,0.5284369208,0.5989653809,0.5884448037
18JAN2012,mret,1.6001435657,0.9793792295,0.6603518552,1.1575286642,1.678381262,0.0782376963
19JAN2012,mret,0.4512677488,0.3124920665,0.314184738,0.5666993999,0.6895862087,0.2383184598
20JAN2012,mret,0.1872190499,-0.054666236,0.2200949314,0.0905384446,0.0389230918,-0.148295958
23JAN2012,mret,0.2559589127,0.0219209551,-0.184385251,0.2289302722,0.2478191045,-0.008139808
24JAN2012,mret,0.1152859805,-0.10198066,-0.448418059,-0.154399657,0.8464716186,0.7311856381
25JAN2012,mret,0.8788123529,0.7963407529,0.9788288368,0.5790159614,0.8511031751,-0.027709178
26JAN2012,mret,-0.940720483,-0.364566268,-0.715897527,-0.815625384,-0.55313819,0.3875822932
27JAN2012,mret,-0.06901932,-0.424788497,-0.34398981,0.2130830154,0.326531512,0.3955508318
30JAN2012,mret,-0.559875473,-0.39691736,-0.391157667,-0.314035465,-0.213556656,0.3463188169
31JAN2012,mret,0.0581418446,-0.314725407,0.0033174061,-0.043753445,-0.10388368,-0.162025525
01FEB2012,mret,1.4646155154,0.7663200008,0.9730048956,1.3986181631,1.1545826043,-0.310032911
02FEB2012,mret,-0.07258034,0.0500911452,0.054271691,-0.054560427,0.5758998718,0.6484802117
03FEB2012,mret,1.7436306571,1.5518535839,1.2631289462,1.4821798392,1.9855895074,0.2419588504
06FEB2012,mret,0.1093445215,0.1362101027,-0.045988109,-0.273259033,-0.092035699,-0.20138022
07FEB2012,mret,0.0188697555,0.2891101268,0.3187352883,0.0798286395,0.0208094239,0.0019396683
08FEB2012,mret,0.2780849865,0.123686624,0.1631775009,0.2569017845,0.1547466317,-0.123338355
09FEB2012,mret,0.2358308318,-0.033709283,-0.179523229,0.1695690871,0.3989434251,0.1631125933
10FEB2012,mret,-0.753599658,-0.806411684,-0.655172713,-0.859398419,-0.567492664,0.1861069939
13FEB2012,mret,0.8381515219,0.6222776721,0.7815698376,0.5700523695,0.5589205309,-0.279230991
14FEB2012,mret,-0.242472184,-0.180284188,-0.12517893,-0.123978447,-0.009904872,0.2325673119
15FEB2012,mret,-0.473039889,-0.233976098,-0.602360248,-0.637846117,-0.358812707,0.1142271818
16FEB2012,mret,1.7134469591,1.3066496596,0.8938372333,1.0796655152,1.2413779532,-0.472069006
17FEB2012,mret,-0.085195173,0.2974437602,0.5046233077,0.2637431931,0.3076495725,0.3928447454
21FEB2012,mret,-0.069810645,0.298215917,-0.154639648,-0.411233598,0.1008041037,0.1706147492
22FEB2012,mret,-0.415231815,-0.346442619,-0.335110206,-0.520628422,0.0482191496,0.4634509648
23FEB2012,mret,0.3616931641,0.2954715253,0.5840269691,0.4310283477,0.7292023217,0.3675091576
24FEB2012,mret,0.1378493905,0.1616995051,0.1451318171,-0.045734761,0.264010489,0.1261610985
27FEB2012,mret,0.4018128969,0.0228159123,0.2018037182,0.1974318876,0.048043193,-0.353769704
28FEB2012,mret,-0.16325689,0.1608230397,0.0286555152,0.2397486897,0.3305131119,0.4937700019
29FEB2012,mret,-0.717142219,-0.539929943,-0.396703119,-0.394925633,-0.821215554,-0.104073336
01MAR2012,mret,1.3189671963,0.9434441016,0.4644546539,0.3343932262,0.4920786506,-0.826888546
02MAR2012,mret,-0.509607312,-0.59153597,-0.342521186,-0.476963499,-0.501888671,0.0077186408
05MAR2012,mret,-0.962961051,-0.144324897,0.00172866,-0.285239477,-0.453219282,0.5097417694
06MAR2012,mret,-2.7916148,-1.776838621,-1.514268431,-1.673007278,-1.782391028,1.0092237727
07MAR2012,mret,1.6677409717,0.7783897395,0.5740101855,0.5600640027,1.0733565577,-0.594384414
08MAR2012,mret,1.6367571019,1.0955092445,0.8146485297,0.9697498927,1.2572115671,-0.379545535
09MAR2012,mret,0.8767868643,0.5244426377,0.2624045486,0.4566414546,0.5345383545,-0.34224851
12MAR2012,mret,-0.792451825,-0.049733898,0.2333165494,-0.223804393,-0.088281412,0.7041704129
13MAR2012,mret,2.8132018274,1.6813545786,1.826423283,1.7025359055,1.7003295503,-1.112872277
14MAR2012,mret,-0.21204636,-0.331156293,-0.461624824,-0.459944561,-0.209403613,0.0026427475
15MAR2012,mret,1.5093979665,0.6120674826,0.6347780703,0.6965799696,0.6039041,-0.905493867
16MAR2012,mret,0.6462026626,0.1161321465,0.0102705299,-0.034170546,0.2072496486,-0.438953014
19MAR2012,mret,0.3362808519,0.2592551951,0.384813993,0.1445532412,0.1798513776,-0.156429474
20MAR2012,mret,-0.097690609,-0.436092615,-0.416827191,-0.747641857,-0.674253699,-0.57656309
21MAR2012,mret,-0.112909395,-0.197632551,-0.240642966,-0.134365028,0.0394700835,0.1523794787
22MAR2012,mret,-1.471027767,-0.843552839,-0.812676852,-0.893259666,-0.692083354,0.7789444122
23MAR2012,mret,1.0338397639,0.3758148075,0.4137062435,0.5390147613,0.488205023,-0.545634741
26MAR2012,mret,1.5094201899,1.1719945927,1.352332401,1.461702124,1.1789855593,-0.330434631
27MAR2012,mret,-1.003348753,-0.189855346,-0.423249399,-0.238272774,-0.468035519,0.5353132342
28MAR2012,mret,-0.307346748,-0.582229132,-0.439466759,-0.869950936,-0.518427403,-0.211080655
29MAR2012,mret,-0.163311391,-0.054474387,-0.194224342,0.1247473402,-0.148440841,0.0148705505
30MAR2012,mret,0.1772794724,0.6431172601,0.5016984743,0.3111932937,0.4282655217,0.2509860493
02APR2012,mret,1.0108828188,0.7192154541,0.7008793513,0.7491769709,0.5543520546,-0.456530764
03APR2012,mret,-0.584903839,-0.368667893,-0.498072156,-0.294861972,-0.350228645,0.2346751939
04APR2012,mret,-1.839920443,-0.855278999,-0.789206268,-0.912229893,-1.242181186,0.5977392574
05APR2012,mret,-0.287838041,-0.389134402,-0.18779596,-0.158364509,-0.003873956,0.283964085
09APR2012,mret,-1.929504048,-1.210126194,-1.132931565,-1.322018217,-1.063175133,0.8663289147
10APR2012,mret,-2.72961488,-1.819456535,-1.76778191,-1.903291525,-1.603101586,1.1265132944
11APR2012,mret,1.2869958961,0.7730707188,0.8842113403,0.7399504077,0.8691029088,-0.417892987
12APR2012,mret,2.2618951637,1.3506607374,1.2448431627,1.7052251019,1.7586095387,-0.503285625
13APR2012,mret,-2.021713925,-0.955743219,-1.180141275,-1.010062735,-1.156493111,0.8652208139
16APR2012,mret,-0.083124143,-0.072820922,0.4782229904,0.1618829812,0.0627649498,0.1458890928
17APR2012,mret,1.4270733182,1.3014540901,1.3905054263,1.3546793178,1.7665370643,0.3394637461
18APR2012,mret,-0.5027952,-0.440029188,-0.367818565,-0.359560627,-0.737909032,-0.235113832
19APR2012,mret,-0.259960013,-0.365245621,-0.431604669,-0.448246662,-0.684326625,-0.424366612
20APR2012,mret,-0.932891795,0.4529802412,0.3204910615,0.3184615346,0.1350658036,1.0679575991
23APR2012,mret,-1.251929075,-0.899060866,-0.669289928,-0.926199254,-1.462225397,-0.210296322
24APR2012,mret,0.161238373,0.6070269676,0.792793717,0.4194507784,0.0558283453,-0.105410028
25APR2012,mret,1.4088702718,1.0106640749,1.1438483391,0.9015886645,1.1155797972,-0.293290475
26APR2012,mret,0.4368210353,0.836863265,0.610296986,0.8396133494,1.1822704106,0.7454493754
27APR2012,mret,0.1704407756,0.3630182614,0.0453080602,0.3690988766,0.36173583,0.1912950544
30APR2012,mret,-0.763683232,-0.438244507,-0.247390327,-0.361970857,-0.284798628,0.4788846033
01MAY2012,mret,0.6986296478,0.7703610358,0.6916947981,0.4942609795,0.3261595016,-0.372470146
02MAY2012,mret,-0.701344758,-0.274529062,-0.484049323,-0.127117754,-0.046766419,0.6545783389
03MAY2012,mret,-1.448563657,-0.683100894,-0.773386343,-0.743086316,-1.000221899,0.4483417587
04MAY2012,mret,-1.784497397,-1.256746902,-1.296380231,-1.332387842,-1.503840571,0.2806568264
